isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000001307,Helix European Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,European Equity,Core,Europe 600,IE,EUR,2014.21,EUR,2021-06-12,5.2,Physical,Distributing,0.73,Borsa Italiana,XMIL,HE1303,EUR,2023-07-03,IT,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001307,Helix European Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,European Equity,Core,Europe 600,IE,EUR,1972.17,EUR,2021-06-12,5.2,Physical,Distributing,0.73,London Stock Exchange,XLON,HE1300,GBP,2023-10-26,GB,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001307,Helix European Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,European Equity,Core,Europe 600,IE,EUR,1923.26,EUR,2021-06-12,5.2,Physical,Distributing,0.73,SIX Swiss Exchange,XSWX,HE1304,CHF,2023-02-11,CH,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001315,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,3372.98,EUR,2024-12-16,1.7,Synthetic,Distributing,0.4,Euronext Paris,XPAR,ME1312,EUR,2025-06-02,FR,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001315,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,3355.29,EUR,2024-12-16,1.7,Synthetic,Distributing,0.4,Euronext Amsterdam,XAMS,ME1315,EUR,2026-01-03,NL,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001315,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,3517.56,EUR,2024-12-16,1.7,Synthetic,Distributing,0.4,London Stock Exchange,XLON,ME1310,GBP,2025-04-27,GB,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001315,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,3488.74,EUR,2024-12-16,1.7,Synthetic,Distributing,0.4,Bolsa de Madrid,XMAD,ME1316,EUR,2026-10-09,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001323,Aperture Global Large Cap UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,USD,13611.45,USD,2009-01-03,17.6,Physical,Accumulating,0.28,London Stock Exchange,XLON,AP1320,USD,2011-04-19,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001323,Aperture Global Large Cap UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,USD,13666.82,USD,2009-01-03,17.6,Physical,Accumulating,0.28,SIX Swiss Exchange,XSWX,AP1324,CHF,2011-02-20,CH,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001331,Cedar Corporate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,140.63,EUR,2016-10-29,9.8,Physical,Distributing,0.72,Bolsa de Madrid,XMAD,CE1336,EUR,2018-08-10,ES,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001331,Cedar Corporate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,146.2,EUR,2016-10-29,9.8,Physical,Distributing,0.72,Euronext Paris,XPAR,CE1332,EUR,2018-03-11,FR,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001331,Cedar Corporate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,144.94,EUR,2016-10-29,9.8,Physical,Distributing,0.72,London Stock Exchange,XLON,CE1330,GBP,2019-01-13,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001349,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,USD,6092.23,USD,2025-01-25,1.6,Sampling,Distributing,0.65,Euronext Paris,XPAR,QU1342,EUR,2025-05-13,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001349,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,USD,6177.14,USD,2025-01-25,1.6,Sampling,Distributing,0.65,Deutsche Börse Xetra,XETR,QU1341,EUR,2026-10-06,DE,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001356,Vela Climate Transition Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,900.62,EUR,2010-11-19,15.8,Sampling,Distributing,0.69,Euronext Paris,XPAR,VE1352,EUR,2012-09-17,FR,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001356,Vela Climate Transition Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,889.49,EUR,2010-11-19,15.8,Sampling,Distributing,0.69,Bolsa de Madrid,XMAD,VE1356,EUR,2012-10-05,ES,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001364,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,695.66,EUR,2008-05-11,18.3,Physical,Accumulating,0.07,Euronext Paris,XPAR,AT1362,EUR,2010-09-23,FR,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001364,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,712.31,EUR,2008-05-11,18.3,Physical,Accumulating,0.07,Borsa Italiana,XMIL,AT1363,EUR,2010-01-28,IT,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001364,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,704.48,EUR,2008-05-11,18.3,Physical,Accumulating,0.07,Bolsa de Madrid,XMAD,AT1366,EUR,2010-02-03,ES,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001372,Northstar Short Duration Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,IE,GBP,1915.71,GBP,2018-01-23,8.6,Physical,Accumulating,0.13,Euronext Amsterdam,XAMS,NO1375,EUR,2020-03-18,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001372,Northstar Short Duration Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,IE,GBP,1878.26,GBP,2018-01-23,8.6,Physical,Accumulating,0.13,Borsa Italiana,XMIL,NO1373,EUR,2019-02-09,IT,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001380,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,3077.64,EUR,2018-03-28,8.4,Physical,Distributing,0.36,London Stock Exchange,XLON,HE1380,GBP,2018-07-25,GB,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001380,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,3208.77,EUR,2018-03-28,8.4,Physical,Distributing,0.36,Bolsa de Madrid,XMAD,HE1386,EUR,2018-11-08,ES,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001398,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,337.16,EUR,2019-12-23,6.7,Synthetic,Distributing,0.61,Bolsa de Madrid,XMAD,ME1396,EUR,2021-02-01,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001398,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,350.76,EUR,2019-12-23,6.7,Synthetic,Distributing,0.61,SIX Swiss Exchange,XSWX,ME1394,CHF,2020-10-03,CH,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001406,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,USD,7401.57,USD,2019-07-16,7.1,Synthetic,Distributing,0.06,Euronext Paris,XPAR,AP1402,EUR,2021-12-13,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001406,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,USD,7367.72,USD,2019-07-16,7.1,Synthetic,Distributing,0.06,SIX Swiss Exchange,XSWX,AP1404,USD,2021-09-05,CH,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001414,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,1179.23,USD,2023-09-05,3.0,Sampling,Distributing,0.13,London Stock Exchange,XLON,CE1410,GBP,2025-01-21,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001414,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,1119.5,USD,2023-09-05,3.0,Sampling,Distributing,0.13,Deutsche Börse Xetra,XETR,CE1411,EUR,2024-10-25,DE,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001414,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,1101.93,USD,2023-09-05,3.0,Sampling,Distributing,0.13,Euronext Amsterdam,XAMS,CE1415,EUR,2025-09-03,NL,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001422,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,GBP,105.34,GBP,2017-10-12,8.9,Sampling,Accumulating,0.32,Euronext Paris,XPAR,QU1422,EUR,2018-02-02,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001422,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,GBP,103.41,GBP,2017-10-12,8.9,Sampling,Accumulating,0.32,London Stock Exchange,XLON,QU1420,USD,2020-03-29,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001430,Vela Defensive Allocation Index ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,2334.06,EUR,2017-11-10,8.8,Physical,Distributing,0.55,Bolsa de Madrid,XMAD,VE1436,EUR,2020-04-02,ES,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001448,Atlas Emerging Markets Enhanced ETF,Atlas Index,Atlas Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,140.53,EUR,2007-08-24,19.0,Physical,Accumulating,0.27,Euronext Paris,XPAR,AT1442,EUR,2009-06-02,FR,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001455,Northstar Climate Transition Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,236.86,EUR,2012-11-28,13.7,Sampling,Accumulating,0.72,Euronext Paris,XPAR,NO1452,EUR,2013-05-23,FR,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001455,Northstar Climate Transition Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,242.13,EUR,2012-11-28,13.7,Sampling,Accumulating,0.72,London Stock Exchange,XLON,NO1450,USD,2013-08-12,GB,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001455,Northstar Climate Transition Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,244.23,EUR,2012-11-28,13.7,Sampling,Accumulating,0.72,SIX Swiss Exchange,XSWX,NO1454,CHF,2014-10-06,CH,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001463,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,658.24,EUR,2011-02-14,15.5,Physical,Distributing,0.39,SIX Swiss Exchange,XSWX,HE1464,CHF,2011-08-01,CH,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001471,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,USD,122.7,USD,2006-12-06,19.7,Synthetic,Distributing,0.43,Deutsche Börse Xetra,XETR,ME1471,EUR,2008-10-09,DE,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001471,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,USD,128.41,USD,2006-12-06,19.7,Synthetic,Distributing,0.43,Bolsa de Madrid,XMAD,ME1476,EUR,2009-03-12,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001489,Aperture Climate Transition Index ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,EUR,1229.11,EUR,2025-08-07,1.1,Sampling,Distributing,0.66,Euronext Paris,XPAR,AP1482,EUR,2026-03-02,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001497,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,53.46,USD,2006-08-01,20.1,Sampling,Distributing,0.54,London Stock Exchange,XLON,CE1490,USD,2007-04-17,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001505,Quarry European Equity Index ETF,Quarry Investments,Quarry Investments,Equity,European Equity,Core,Europe 600,IE,EUR,3364.76,EUR,2023-04-11,3.4,Synthetic,Accumulating,0.68,Bolsa de Madrid,XMAD,QU1506,EUR,2024-09-09,ES,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001505,Quarry European Equity Index ETF,Quarry Investments,Quarry Investments,Equity,European Equity,Core,Europe 600,IE,EUR,3235.65,EUR,2023-04-11,3.4,Synthetic,Accumulating,0.68,Euronext Amsterdam,XAMS,QU1505,EUR,2024-02-28,NL,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001513,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,1438.81,GBP,2017-02-08,9.5,Synthetic,Distributing,0.44,Euronext Amsterdam,XAMS,VE1515,EUR,2019-06-19,NL,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001521,Atlas Technology Enhanced ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,LU,CHF,9363.27,CHF,2009-07-02,17.2,Synthetic,Accumulating,0.44,London Stock Exchange,XLON,AT1520,USD,2011-11-28,GB,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001521,Atlas Technology Enhanced ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,LU,CHF,9216.37,CHF,2009-07-02,17.2,Synthetic,Accumulating,0.44,Deutsche Börse Xetra,XETR,AT1521,EUR,2011-10-29,DE,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001539,Northstar Global Aggregate Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,IE,EUR,4305.4,EUR,2009-03-06,17.5,Physical,Accumulating,0.07,Bolsa de Madrid,XMAD,NO1536,EUR,2010-05-08,ES,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001547,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,66.98,USD,2022-12-18,3.7,Synthetic,Accumulating,0.51,SIX Swiss Exchange,XSWX,HE1544,USD,2023-09-22,CH,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001547,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,65.17,USD,2022-12-18,3.7,Synthetic,Accumulating,0.51,Bolsa de Madrid,XMAD,HE1546,EUR,2023-06-23,ES,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001554,Meridian Emerging Markets Index ETF,Meridian ETFs,Meridian ETFs,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,1104.78,GBP,2012-06-30,14.2,Physical,Distributing,0.47,Borsa Italiana,XMIL,ME1553,EUR,2013-10-26,IT,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001562,Aperture Technology Index ETF,Aperture Index,Aperture Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,13971.37,EUR,2017-03-07,9.5,Physical,Accumulating,0.21,London Stock Exchange,XLON,AP1560,GBP,2017-07-10,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001562,Aperture Technology Index ETF,Aperture Index,Aperture Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,13745.83,EUR,2017-03-07,9.5,Physical,Accumulating,0.21,Euronext Paris,XPAR,AP1562,EUR,2019-03-21,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001562,Aperture Technology Index ETF,Aperture Index,Aperture Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,13452.65,EUR,2017-03-07,9.5,Physical,Accumulating,0.21,Deutsche Börse Xetra,XETR,AP1561,EUR,2019-05-23,DE,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001570,Cedar Short Duration Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,242.45,EUR,2021-05-09,5.3,Physical,Distributing,0.56,Borsa Italiana,XMIL,CE1573,EUR,2023-02-16,IT,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001570,Cedar Short Duration Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,243.0,EUR,2021-05-09,5.3,Physical,Distributing,0.56,London Stock Exchange,XLON,CE1570,USD,2022-09-23,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001588,Quarry Gold Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,CHF,480.23,CHF,2019-08-01,7.1,Physical,Accumulating,0.66,Euronext Amsterdam,XAMS,QU1585,EUR,2020-01-31,NL,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001588,Quarry Gold Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,CHF,486.85,CHF,2019-08-01,7.1,Physical,Accumulating,0.66,London Stock Exchange,XLON,QU1580,GBP,2022-01-13,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001596,Vela Balanced UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,1988.26,EUR,2011-04-19,15.4,Physical,Accumulating,0.07,Borsa Italiana,XMIL,VE1593,EUR,2013-08-18,IT,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001604,Atlas Emerging Markets Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,74.46,EUR,2017-12-26,8.7,Synthetic,Distributing,0.16,Euronext Amsterdam,XAMS,AT1605,EUR,2018-08-19,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001612,Northstar Corporate Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,USD,5934.01,USD,2025-11-28,0.7,Sampling,Accumulating,0.24,Bolsa de Madrid,XMAD,NO1616,EUR,2027-12-26,ES,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001612,Northstar Corporate Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,USD,5919.15,USD,2025-11-28,0.7,Sampling,Accumulating,0.24,Euronext Amsterdam,XAMS,NO1615,EUR,2026-11-15,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001612,Northstar Corporate Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,USD,6024.37,USD,2025-11-28,0.7,Sampling,Accumulating,0.24,Euronext Paris,XPAR,NO1612,EUR,2027-07-01,FR,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001620,Helix Gold Index ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,CHF,85.2,CHF,2008-07-27,18.1,Sampling,Accumulating,0.44,London Stock Exchange,XLON,HE1620,USD,2010-08-29,GB,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001620,Helix Gold Index ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,CHF,83.91,CHF,2008-07-27,18.1,Sampling,Accumulating,0.44,SIX Swiss Exchange,XSWX,HE1624,USD,2011-01-01,CH,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001638,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,1228.08,EUR,2021-07-13,5.1,Physical,Distributing,0.6,Bolsa de Madrid,XMAD,ME1636,EUR,2021-10-22,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001638,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,1221.23,EUR,2021-07-13,5.1,Physical,Distributing,0.6,Euronext Amsterdam,XAMS,ME1635,EUR,2021-08-30,NL,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001646,Aperture European Equity Screened UCITS ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,2525.8,EUR,2020-12-12,5.7,Physical,Accumulating,0.08,Euronext Paris,XPAR,AP1642,EUR,2022-02-01,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001646,Aperture European Equity Screened UCITS ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,2537.07,EUR,2020-12-12,5.7,Physical,Accumulating,0.08,Euronext Amsterdam,XAMS,AP1645,EUR,2022-09-30,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001653,Cedar European Equity Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,European Equity,Core,Europe 600,LU,USD,2416.85,USD,2024-02-10,2.5,Physical,Accumulating,0.48,Borsa Italiana,XMIL,CE1653,EUR,2025-07-09,IT,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001653,Cedar European Equity Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,European Equity,Core,Europe 600,LU,USD,2399.26,USD,2024-02-10,2.5,Physical,Accumulating,0.48,Deutsche Börse Xetra,XETR,CE1651,EUR,2024-06-12,DE,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001653,Cedar European Equity Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,European Equity,Core,Europe 600,LU,USD,2393.92,USD,2024-02-10,2.5,Physical,Accumulating,0.48,SIX Swiss Exchange,XSWX,CE1654,CHF,2026-03-31,CH,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001653,Cedar European Equity Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,European Equity,Core,Europe 600,LU,USD,2490.47,USD,2024-02-10,2.5,Physical,Accumulating,0.48,Euronext Paris,XPAR,CE1652,EUR,2026-03-02,FR,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001661,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,GBP,5093.74,GBP,2009-04-23,17.3,Synthetic,Accumulating,0.47,London Stock Exchange,XLON,QU1660,GBP,2009-10-22,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001661,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,GBP,4952.12,GBP,2009-04-23,17.3,Synthetic,Accumulating,0.47,Deutsche Börse Xetra,XETR,QU1661,EUR,2011-01-25,DE,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001679,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3137.14,USD,2025-03-28,1.4,Physical,Distributing,0.71,SIX Swiss Exchange,XSWX,VE1674,USD,2026-08-24,CH,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001679,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3008.01,USD,2025-03-28,1.4,Physical,Distributing,0.71,Euronext Amsterdam,XAMS,VE1675,EUR,2026-05-18,NL,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001687,Atlas Climate Transition Enhanced ETF,Atlas Index,Atlas Index,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,30.72,EUR,2017-09-05,9.0,Sampling,Accumulating,0.54,SIX Swiss Exchange,XSWX,AT1684,USD,2019-07-11,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001687,Atlas Climate Transition Enhanced ETF,Atlas Index,Atlas Index,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,29.39,EUR,2017-09-05,9.0,Sampling,Accumulating,0.54,Deutsche Börse Xetra,XETR,AT1681,EUR,2017-11-09,DE,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
